,box,angry,disgust,fear,happy,sad,surprise,neutral
299,"[601, 292, 211, 267]",0.02,0.0,0.02,0.07,0.08,0.0,0.81
300,"[600, 296, 208, 264]",0.03,0.0,0.02,0.14,0.06,0.0,0.75
301,"[601, 287, 213, 276]",0.03,0.0,0.04,0.1,0.14,0.0,0.69
302,"[600, 292, 220, 276]",0.04,0.0,0.04,0.06,0.16,0.0,0.7
303,"[601, 289, 221, 279]",0.03,0.0,0.03,0.15,0.14,0.0,0.64
304,"[600, 292, 222, 279]",0.05,0.0,0.05,0.15,0.21,0.0,0.55
305,"[604, 300, 208, 259]",0.07,0.0,0.02,0.05,0.14,0.0,0.71
306,"[601, 298, 208, 259]",0.07,0.0,0.02,0.07,0.08,0.0,0.75
307,"[598, 303, 212, 260]",0.04,0.0,0.03,0.07,0.11,0.0,0.74
308,"[601, 303, 209, 258]",0.08,0.0,0.03,0.04,0.09,0.0,0.75
309,"[599, 299, 211, 263]",0.1,0.0,0.03,0.06,0.11,0.0,0.7
310,"[597, 298, 212, 263]",0.06,0.0,0.02,0.05,0.08,0.0,0.78
311,"[595, 296, 213, 266]",0.06,0.0,0.03,0.08,0.09,0.0,0.74
312,"[595, 295, 214, 268]",0.04,0.0,0.02,0.06,0.07,0.0,0.8
313,"[595, 296, 213, 268]",0.07,0.0,0.04,0.06,0.12,0.0,0.71
314,"[595, 298, 212, 265]",0.06,0.0,0.03,0.07,0.08,0.0,0.76
