,box,angry,disgust,fear,happy,sad,surprise,neutral
247,"[533, 225, 187, 219]",0.08,0.0,0.19,0.2,0.18,0.0,0.35
248,"[528, 208, 181, 226]",0.16,0.0,0.36,0.1,0.22,0.01,0.16
249,"[524, 198, 180, 216]",0.14,0.0,0.13,0.29,0.22,0.0,0.21
250,"[513, 191, 184, 225]",0.18,0.0,0.17,0.15,0.25,0.0,0.25
251,"[498, 200, 180, 215]",0.12,0.0,0.21,0.25,0.19,0.01,0.22
252,"[476, 188, 184, 224]",0.06,0.0,0.08,0.56,0.16,0.0,0.14
253,"[462, 188, 180, 224]",0.05,0.0,0.06,0.64,0.11,0.0,0.13
254,"[453, 196, 178, 218]",0.1,0.0,0.08,0.57,0.07,0.0,0.18
255,"[448, 195, 177, 222]",0.11,0.0,0.14,0.47,0.09,0.0,0.18
256,"[445, 199, 175, 223]",0.1,0.0,0.13,0.43,0.11,0.01,0.24
257,"[442, 204, 177, 224]",0.09,0.0,0.13,0.36,0.14,0.0,0.27
258,"[443, 205, 176, 225]",0.04,0.0,0.04,0.66,0.09,0.0,0.17
259,"[447, 212, 173, 215]",0.05,0.0,0.07,0.53,0.11,0.0,0.23
260,"[445, 220, 174, 209]",0.08,0.0,0.1,0.41,0.11,0.01,0.29
261,"[440, 213, 175, 218]",0.06,0.0,0.13,0.22,0.19,0.0,0.4
262,"[444, 218, 175, 216]",0.07,0.0,0.1,0.37,0.17,0.0,0.29
263,"[446, 218, 176, 216]",0.09,0.0,0.11,0.39,0.17,0.0,0.24
264,"[449, 215, 177, 218]",0.12,0.0,0.16,0.25,0.22,0.0,0.25
265,"[454, 218, 177, 215]",0.16,0.0,0.21,0.14,0.27,0.0,0.22
266,"[455, 215, 175, 216]",0.13,0.0,0.31,0.08,0.18,0.01,0.28
267,"[453, 216, 174, 216]",0.19,0.0,0.22,0.15,0.13,0.01,0.3
268,"[451, 220, 174, 213]",0.16,0.0,0.21,0.15,0.18,0.0,0.29
269,"[451, 219, 175, 215]",0.16,0.0,0.31,0.1,0.19,0.01,0.24
270,"[454, 220, 176, 215]",0.13,0.0,0.27,0.13,0.18,0.01,0.28
271,"[455, 219, 178, 216]",0.14,0.0,0.24,0.16,0.17,0.01,0.28
272,"[459, 223, 173, 210]",0.21,0.0,0.29,0.08,0.15,0.01,0.27
273,"[458, 219, 177, 214]",0.15,0.0,0.21,0.15,0.19,0.01,0.3
274,"[461, 219, 175, 212]",0.19,0.0,0.25,0.13,0.16,0.01,0.26
275,"[462, 217, 175, 213]",0.16,0.0,0.34,0.1,0.16,0.01,0.24
276,"[461, 216, 175, 213]",0.13,0.0,0.28,0.07,0.21,0.01,0.32
277,"[459, 216, 175, 213]",0.12,0.0,0.2,0.15,0.16,0.01,0.38
278,"[458, 217, 175, 210]",0.09,0.0,0.21,0.15,0.13,0.01,0.42
