,box,angry,disgust,fear,happy,sad,surprise,neutral
234,"[599, 296, 170, 217]",0.11,0.0,0.02,0.0,0.22,0.0,0.65
235,"[595, 298, 172, 220]",0.16,0.0,0.12,0.0,0.41,0.01,0.3
236,"[593, 295, 178, 225]",0.15,0.0,0.15,0.0,0.36,0.02,0.32
237,"[593, 292, 177, 227]",0.11,0.0,0.08,0.0,0.42,0.0,0.39
238,"[589, 298, 178, 221]",0.37,0.01,0.03,0.0,0.33,0.0,0.26
239,"[530, 646, 28, 36]",0.44,0.0,0.05,0.1,0.22,0.09,0.1
240,"[587, 308, 150, 195]",0.26,0.01,0.14,0.0,0.32,0.0,0.26
241,"[588, 299, 182, 227]",0.09,0.0,0.12,0.01,0.3,0.0,0.47
242,"[610, 309, 189, 232]",0.12,0.0,0.13,0.01,0.54,0.01,0.19
243,"[574, 321, 164, 219]",0.16,0.01,0.12,0.0,0.43,0.0,0.28
244,"[577, 338, 171, 221]",0.41,0.01,0.1,0.0,0.3,0.0,0.17
245,"[636, 409, 175, 209]",0.11,0.0,0.09,0.02,0.67,0.01,0.11
246,"[596, 389, 139, 176]",0.24,0.06,0.05,0.01,0.31,0.0,0.33
247,"[564, 380, 152, 203]",0.19,0.01,0.08,0.0,0.3,0.0,0.42
248,"[556, 427, 182, 232]",0.07,0.0,0.18,0.0,0.61,0.0,0.13
249,"[526, 303, 179, 228]",0.26,0.0,0.09,0.0,0.48,0.01,0.16
250,"[547, 355, 161, 198]",0.23,0.05,0.04,0.37,0.13,0.01,0.18
251,"[535, 558, 31, 41]",0.4,0.01,0.07,0.06,0.28,0.1,0.08
252,"[536, 557, 28, 36]",0.29,0.0,0.05,0.13,0.24,0.18,0.11
253,"[534, 558, 24, 33]",0.36,0.01,0.11,0.09,0.24,0.1,0.08
254,"[532, 559, 24, 32]",0.38,0.02,0.1,0.07,0.19,0.11,0.13
255,"[595, 607, 36, 47]",0.51,0.06,0.06,0.12,0.13,0.06,0.06
256,"[604, 592, 42, 53]",0.35,0.01,0.09,0.07,0.32,0.07,0.08
257,"[599, 591, 39, 55]",0.2,0.02,0.11,0.11,0.39,0.08,0.09
258,"[591, 589, 40, 55]",0.2,0.01,0.09,0.11,0.42,0.07,0.1
259,"[557, 232, 196, 242]",0.32,0.0,0.06,0.02,0.21,0.01,0.38
260,"[570, 234, 189, 236]",0.25,0.0,0.06,0.01,0.14,0.0,0.55
261,"[566, 236, 186, 233]",0.33,0.0,0.05,0.0,0.26,0.0,0.35
262,"[563, 232, 188, 237]",0.19,0.0,0.03,0.0,0.16,0.0,0.61
263,"[550, 574, 30, 39]",0.23,0.0,0.06,0.3,0.17,0.18,0.06
264,"[631, 645, 37, 47]",0.32,0.0,0.06,0.05,0.37,0.02,0.17
